,High,Low,Open,Close,Volume,Adj Close,Date,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,totalAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents
30,117.41999816894531,115.20999908447266,116.37000274658203,116.11000061035156,45218000.0,107.7581787109375,2015-11-11,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
31,116.81999969482422,115.6500015258789,116.26000213623047,115.72000122070312,32525600.0,107.39622497558594,2015-11-12,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
32,115.56999969482422,112.2699966430664,115.19999694824219,112.33999633789062,45812400.0,104.25935363769531,2015-11-13,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
33,114.23999786376953,111.0,111.37999725341797,114.18000030517578,38106700.0,105.96702575683594,2015-11-16,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
34,115.05000305175781,113.31999969482422,114.91999816894531,113.69000244140625,27616900.0,105.51226043701172,2015-11-17,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
35,117.48999786376953,115.5,115.76000213623047,117.29000091552734,46674700.0,108.8532943725586,2015-11-18,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
36,119.75,116.76000213623047,117.63999938964844,118.77999877929688,43295800.0,110.23612213134766,2015-11-19,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
37,119.91999816894531,118.8499984741211,119.19999694824219,119.30000305175781,34287100.0,110.71871948242188,2015-11-20,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
38,119.7300033569336,117.33999633789062,119.2699966430664,117.75,32482500.0,109.28022766113281,2015-11-23,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
39,119.3499984741211,117.12000274658203,117.33000183105469,118.87999725341797,42803200.0,110.32894134521484,2015-11-24,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
40,119.2300033569336,117.91999816894531,119.20999908447266,118.02999877929688,21388300.0,109.54006958007812,2015-11-25,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
41,118.41000366210938,117.5999984741211,118.29000091552734,117.80999755859375,13046400.0,109.33590698242188,2015-11-27,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
42,119.41000366210938,117.75,117.98999786376953,118.30000305175781,39180300.0,109.79066467285156,2015-11-30,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
43,118.80999755859375,116.86000061035156,118.75,117.33999633789062,34852400.0,108.89968872070312,2015-12-01,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
44,118.11000061035156,116.08000183105469,117.33999633789062,116.27999877929688,33386600.0,107.91595458984375,2015-12-02,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
45,116.79000091552734,114.22000122070312,116.55000305175781,115.19999694824219,41569500.0,106.91364288330078,2015-12-03,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
46,119.25,115.11000061035156,115.29000091552734,119.02999877929688,57777000.0,110.46814727783203,2015-12-04,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
47,119.86000061035156,117.80999755859375,118.9800033569336,118.27999877929688,32084200.0,109.77210235595703,2015-12-07,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
48,118.5999984741211,116.86000061035156,117.5199966430664,118.2300033569336,34309500.0,109.72569274902344,2015-12-08,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
49,117.69000244140625,115.08000183105469,117.63999938964844,115.62000274658203,46361400.0,107.30342102050781,2015-12-09,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
50,116.94000244140625,115.51000213623047,116.04000091552734,116.16999816894531,29212700.0,107.8138656616211,2015-12-10,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
51,115.38999938964844,112.8499984741211,115.19000244140625,113.18000030517578,46886200.0,105.0389404296875,2015-12-11,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
52,112.68000030517578,109.79000091552734,112.18000030517578,112.4800033569336,64318700.0,104.38928985595703,2015-12-14,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
53,112.80000305175781,110.3499984741211,111.94000244140625,110.48999786376953,53323100.0,102.54244995117188,2015-12-15,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
54,111.98999786376953,108.80000305175781,111.06999969482422,111.33999633789062,56238500.0,103.33129119873047,2015-12-16,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
55,112.25,108.9800033569336,112.0199966430664,108.9800033569336,44772800.0,101.14105224609375,2015-12-17,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
56,109.5199966430664,105.80999755859375,108.91000366210938,106.02999877929688,96453300.0,98.40323638916016,2015-12-18,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
57,107.37000274658203,105.56999969482422,107.27999877929688,107.33000183105469,47590600.0,99.60972595214844,2015-12-21,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
58,107.72000122070312,106.44999694824219,107.4000015258789,107.2300033569336,32789400.0,99.51692962646484,2015-12-22,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
59,108.8499984741211,107.19999694824219,107.2699966430664,108.61000061035156,32657400.0,100.79764556884766,2015-12-23,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
60,109.0,107.94999694824219,109.0,108.02999877929688,13570400.0,100.2593765258789,2015-12-24,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
61,107.69000244140625,106.18000030517578,107.58999633789062,106.81999969482422,26704200.0,99.13642120361328,2015-12-28,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
62,109.43000030517578,106.86000061035156,106.95999908447266,108.73999786376953,30931200.0,100.91830444335938,2015-12-29,5.1501,0.5925,3.0953,2.0548,1.5062,1.1124,0.222,1.5062,0.3705,0.0439,1.4623,0.0238,0.3938,0.0895,1.1124,1.1124,29.0479,0.9539,17.1124,11.9355,0.894,2.7416,9.1939,1.2989,17.863,2.112,8.061,1.0999,-0.0345,2.2471,8.9378,16.4065,11.0346,2.0481,3.5889,5.3463,0.2349,6.0671,2.7416,9.2284,0.5556,20.1101,5.3463,3.3427,9.0514,29.0479,4.1601,0.5793,0.2556,1.2963,-0.1375,-0.0313,0.9801,-0.6299,-0.0102,1.1124,0.5801,1.3475,-0.62,0.3119,-0.2964,-1.3034,-0.0307,0.0417,-0.0523,0.3618,-0.6701,0.5801
